qid,arm,subset,question,golds,answer,stop_reason,retrieved_ids,recall_at_10,answer_presence_at_10,em,f1,idk,judge_correct,judge_reason,input_tokens,output_tokens,cache_creation_input_tokens,cache_read_input_tokens,judge_input_tokens,judge_output_tokens,cost_gen_usd,cost_judge_usd,cost_total_billed,wall_clock_s,request_id,started_at,gen_model,judge_model,answer_presence_at_10_gt
1313,pca_uc_512_sq8_np512,main,who did the astros play last time they were in the world series,"[""White Sox"", ""Los Angeles Dodgers""]","Based on the passages, the Astros' last World Series appearance before the current context was the 2021 World Series, where they played the **Atlanta Braves**.",end_turn,"[6013389, 4688050, 6013234, 4662329, 6049799, 5762577, 4602974, 6049797, 4603002, 4305406]",0.9,True,0,0.0,False,False,"The candidate names the Atlanta Braves (2021), which does not match either accepted gold answer (White Sox or Los Angeles Dodgers).",1769,50,0,0,593,64,0.004038,0.004565,0.008603,1.729,req_011CeoFuTXLjaftiwqtjbLn5,2026-09-07T02:03:48Z,claude-sonnet-5,claude-opus-5,True
1320,pca_uc_512_sq8_np512,main,turkish finnish and hungarian belong to which family of languages,"[""Uralic languages""]",I don't know,end_turn,"[1641046, 9281939, 1662625, 9281937, 9281931, 9281933, 1641045, 1641049, 1641043, 7567963]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no fact and thus failing to state the gold answer.",1237,6,0,0,543,43,0.002534,0.00379,0.006324,1.73,req_011CeoGqASSMKAQSzqEMVJt1,2026-09-07T02:15:56Z,claude-sonnet-5,claude-opus-5,True
1322,pca_uc_512_sq8_np512,main,when was i can only imagine the song released,"[""1999"", ""2001""]","""I Can Only Imagine"" was released to radio on October 12, 2001.",end_turn,"[1151761, 1151773, 6604002, 1151776, 1151786, 9458447, 1151760, 1151763, 9458439, 1151770]",0.9,True,0,0.1538,False,True,"The candidate gives 2001, matching one of the accepted gold answers, with added specificity about the radio release date.",3013,27,0,0,558,50,0.006296,0.00404,0.010336,1.534,req_011CeoG43nqMJ9cshHUGqdUk,2026-09-07T02:05:45Z,claude-sonnet-5,claude-opus-5,True
1327,pca_uc_512_sq8_np512,sanity,what does it mean to fuse the spine,"[""joins two or more vertebrae""]","To fuse the spine means to surgically connect adjacent vertebrae so they grow together into one piece (arthrodesis), reducing mobility between them.",end_turn,"[9413213, 65270, 604073, 6390535, 7580596, 2356616, 4004054, 605570, 605567, 5300353]",0.9,False,0,0.0769,False,True,"The candidate states that spinal fusion joins adjacent vertebrae so they become one solid bone, matching the gold answer's fact with accurate additional detail.",1678,51,0,0,585,66,0.003866,0.004575,0.008441,1.712,req_011CeoGUJfhmoNHX96rNmNsY,2026-09-07T02:11:13Z,claude-sonnet-5,claude-opus-5,False
1333,pca_uc_512_sq8_np512,main,which state was returned to spain after the revolutionary war,"[""Florida"", ""Menorca""]",Florida,end_turn,"[1121644, 5727994, 7874609, 8860909, 2320919, 9737563, 8276545, 1980608, 5728001, 9703243]",0.9,True,1,1.0,False,True,"The candidate answer ""Florida"" matches one of the accepted gold answers exactly.",2264,5,0,0,542,44,0.004578,0.00381,0.008388,1.404,req_011CeoExfqiodn1tUSwWwh4r,2026-09-07T01:51:25Z,claude-sonnet-5,claude-opus-5,True
1336,pca_uc_512_sq8_np512,main,dendrites and cell bodies are components of what type of matter found in the brain,"[""gray"", ""Grey matter""]",Gray matter,end_turn,"[6128070, 4151721, 6128071, 6422398, 7187023, 7720818, 7790437, 7790410, 4681619, 6128073]",0.9,True,0,0.6667,False,True,"The candidate answer ""Gray matter"" matches the gold answer exactly, differing only in spelling variant.",1821,7,0,0,551,51,0.003712,0.00403,0.007742,1.397,req_011CeoH4wZS3T6iwKyKQk86Q,2026-09-07T02:19:03Z,claude-sonnet-5,claude-opus-5,True
1338,pca_uc_512_sq8_np512,main,which nfl coach has the most superbowl rings,"[""Bill Belichick""]",Bill Belichick,end_turn,"[9432924, 4647824, 8472288, 4069311, 9304206, 9432904, 6078782, 8862381, 6078757, 8862443]",1.0,True,1,1.0,False,True,"The candidate names Bill Belichick, matching the gold answer exactly.",1478,9,0,0,543,39,0.003046,0.00369,0.006736,1.431,req_011CeoF8RRafss84jzMfJFh2,2026-09-07T01:53:36Z,claude-sonnet-5,claude-opus-5,True
1342,pca_uc_512_sq8_np512,main,most assists in an nba all star game,"[""60"", ""22""]",I don't know,end_turn,"[5822940, 1859484, 7971658, 7168709, 2371960, 2371954, 4730728, 9603733, 6148132, 5822973]",1.0,True,0,0.0,True,False,"The candidate explicitly says it does not know, providing no factual answer matching the gold values.",1688,6,0,0,534,43,0.003436,0.003745,0.007181,1.342,req_011CeoH2CrbfNX5e66V4HNJz,2026-09-07T02:18:26Z,claude-sonnet-5,claude-opus-5,True
1348,pca_uc_512_sq8_np512,sanity,who won the mvp for the national league,"[""Stanton, Giancarlo"", ""Giancarlo Stanton""]","I don't know

The passages describe multiple different years' NL MVP winners (Votto, Rollins, Kershaw, Pujols, Stargell/Hernandez, Goldschmidt, Harper), so no single answer applies without knowing which year is being asked about.",end_turn,"[9341586, 623070, 9627264, 5529879, 5946793, 1377182, 876868, 9141264, 5762589, 3724168]",0.9,False,0,0.0,False,False,The candidate explicitly says it does not know and never states Giancarlo Stanton as the NL MVP winner.,2369,88,0,0,633,51,0.005618,0.00444,0.010058,2.176,req_011CeoGJoodHcJyPAQf8Sz3k,2026-09-07T02:09:06Z,claude-sonnet-5,claude-opus-5,False
1370,pca_uc_512_sq8_np512,main,when does the mlb season start and finish,"[""March 29"", ""October 31, 2018""]","Based on the passages, this varies by year. For example, the 2021 MLB season began on April 1 and ended on October 3.",end_turn,"[4423103, 6003745, 6003749, 1959783, 4423108, 4924834, 4423265, 5527509, 6049788, 2156731]",1.0,True,0,0.0833,False,False,"The candidate gives 2021 dates (April 1–October 3), not the gold answer's March 29 start and October 31, 2018 finish.",1725,41,0,0,576,60,0.00386,0.00438,0.00824,1.614,req_011CeoFvGSsMY6JFZyZ5mGSE,2026-09-07T02:03:58Z,claude-sonnet-5,claude-opus-5,True
1372,pca_uc_512_sq8_np512,main,who said everyone will be famous for 15 minutes,"[""Andy Warhol""]","I don't know

The passages reference the quote (attributed to Andy Warhol) but do not state who said it as the source of the attribution beyond mentioning ""the famous quote by Andy Warhol.""",end_turn,"[1134395, 1163206, 9469479, 9469480, 9656649, 1134396, 1134397, 8281827, 9469481, 5431683]",1.0,True,0,0.1333,False,False,"The candidate says ""I don't know,"" mentioning Andy Warhol only within a denial of being able to answer, which does not count as committing to the fact.",2436,65,0,0,600,64,0.005522,0.0046,0.010122,1.797,req_011CeoHHsicWs1GRkd9BuUCY,2026-09-07T02:22:00Z,claude-sonnet-5,claude-opus-5,True
1375,pca_uc_512_sq8_np512,main,when did the revolution begin in the united states,"[""1775"", ""1765""]","April 19, 1775",end_turn,"[4896067, 5277809, 4998664, 7680675, 6713178, 7868119, 6713177, 7680677, 7516640, 7868118]",0.9,True,0,0.5,False,True,"The candidate gives April 19, 1775, matching the gold answer 1775 with added specificity about the battles of Lexington and Concord.",1447,9,0,0,541,59,0.002984,0.00418,0.007164,1.404,req_011CeoFDjxwE8LrcUTzWE5KD,2026-09-07T01:54:49Z,claude-sonnet-5,claude-opus-5,True
1376,pca_uc_512_sq8_np512,main,who played tom on as the world turns,"[""Jason Kincaid (1984)"", ""Jason Kincaid"", ""C. David Colson"", ""Peter Galman"", ""Scott Holmes"", ""Gregg Marx"", ""Justin Deas"", ""others"", ""Tom Tammi""]",Daniel Manche,end_turn,"[6894584, 2582347, 9250080, 4974150, 5325873, 5154155, 2557065, 9683400, 4974195, 6212662]",0.9,False,0,0.0,False,False,Daniel Manche is not among the recognized actors who portrayed Tom Hughes on As the World Turns.,2288,9,0,0,607,237,0.004666,0.00896,0.013626,2.896,req_011CeoGs4uckY4xZr2N8YnYo,2026-09-07T02:16:26Z,claude-sonnet-5,claude-opus-5,False
1396,pca_uc_512_sq8_np512,main,when was the last time the seattle seahawks won the superbowl,"[""2013""]","Super Bowl XLVIII (February 2, 2014)",end_turn,"[9820503, 9820578, 9074415, 6459565, 6096072, 9820569, 6096074, 4783856, 6916382, 9820562]",0.9,True,0,0.0,False,True,"Super Bowl XLVIII, played February 2, 2014, was the 2013 season championship, matching the gold answer's fact.",2936,22,0,0,556,147,0.006092,0.006455,0.012547,1.534,req_011CeoGz81bAfF3qvZ1kAMRQ,2026-09-07T02:17:58Z,claude-sonnet-5,claude-opus-5,True
1418,pca_uc_512_sq8_np512,main,who starred in the pirates of the caribbean,"[""Johnny Depp"", ""Orlando Bloom"", ""Geoffrey Rush"", ""Kevin McNally"", ""Jonathan Pryce"", ""Jack Davenport"", ""Keira Knightley""]","Captain Jack Sparrow, played by Johnny Depp.",end_turn,"[6574459, 6574457, 7960658, 6574453, 6574461, 7960687, 6876424, 7960642, 6574464, 8101952]",0.9,True,0,0.4444,False,True,"The candidate names Johnny Depp, matching a gold answer, with the accurate extra detail that he played Captain Jack Sparrow.",3335,24,0,0,616,60,0.00691,0.00458,0.01149,1.559,req_011CeoGzsV12YtuBxJcwSN36,2026-09-07T02:18:08Z,claude-sonnet-5,claude-opus-5,True
1419,pca_uc_512_sq8_np512,main,who plays bianca in that's so raven,"[""Erica Rivera""]",I don't know,end_turn,"[3468716, 3468871, 3468714, 2026668, 3468869, 2026669, 2026868, 1931898, 2026671, 2043281]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no fact, so it cannot match the gold answer Erica Rivera.",2052,6,0,0,537,50,0.004164,0.003935,0.008099,1.463,req_011CeoF7ZH62aMwkBE2a5Wch,2026-09-07T01:53:25Z,claude-sonnet-5,claude-opus-5,True
1423,pca_uc_512_sq8_np512,main,who is the lead singer of collective soul,"[""Ed Roland""]",Ed Roland,end_turn,"[1281263, 311967, 310406, 310407, 5552591, 1281285, 4399073, 2285842, 9754797, 5566594]",1.0,True,1,1.0,False,True,"The candidate names Ed Roland, matching the gold answer exactly.",1622,8,0,0,538,38,0.003324,0.00364,0.006964,1.382,req_011CeoGjTVCKCqWu9NnrUrSo,2026-09-07T02:14:39Z,claude-sonnet-5,claude-opus-5,True
1427,pca_uc_512_sq8_np512,main,who penned the famous indian epic the ramayana,"[""Valmiki"", ""the Hindu sage Valmiki""]",Valmiki,end_turn,"[2564131, 7555439, 1372664, 7555445, 263167, 7555452, 7555499, 804384, 7555479, 1372651]",0.9,True,1,1.0,False,True,The candidate answer 'Valmiki' matches the gold answer exactly.,2499,7,0,0,553,40,0.005068,0.003765,0.008833,1.332,req_011CeoGdag8GdunBfE2G8KDJ,2026-09-07T02:13:19Z,claude-sonnet-5,claude-opus-5,True
1433,pca_uc_512_sq8_np512,main,who did virginia cavaliers lose to in basketball this year,"[""Virginia Tech"", ""West Virginia"", ""UMBC""]",I don't know,end_turn,"[2708589, 5647569, 2708588, 9688820, 8155889, 4524996, 5714833, 3147157, 6007960, 7810830]",1.0,True,0,0.0,True,False,"The candidate explicitly says it does not know, providing no fact matching any gold answer.",2096,6,0,0,557,42,0.004252,0.003835,0.008087,1.207,req_011CeoGachLRKViJmBwiiHNm,2026-09-07T02:12:39Z,claude-sonnet-5,claude-opus-5,True
1437,pca_uc_512_sq8_np512,main,what type of government is in north america,"[""Federal presidential constitutional republic"", ""federal republic""]",I don't know,end_turn,"[1990199, 7754167, 8850783, 8116931, 7670607, 5905519, 4028514, 9924911, 713502, 6151812]",0.8,True,0,0.0,True,False,"The candidate declines to answer, stating it does not know, which fails to state the gold fact.",1664,6,0,0,544,43,0.003388,0.003795,0.007183,1.462,req_011CeoGpugRqHtB1BMnoU7bQ,2026-09-07T02:15:53Z,claude-sonnet-5,claude-opus-5,True
1438,pca_uc_512_sq8_np512,main,when did the first episode of that 70s show air,"[""August 23, 1998"", ""August\u00a023,\u00a01998""]","August 23, 1998",end_turn,"[2201993, 2202325, 2202197, 2202251, 2202305, 2202266, 2202277, 2202330, 2202336, 8845285]",1.0,True,1,1.0,False,True,"The candidate gives August 23, 1998, matching the gold answer exactly.",1251,9,0,0,550,40,0.002592,0.00375,0.006342,1.322,req_011CeoFcmCziNMCntsAquzfq,2026-09-07T02:00:01Z,claude-sonnet-5,claude-opus-5,True
1458,pca_uc_512_sq8_np512,sanity,what is the official slogan for the 2018 winter olympics,"[""Passion. Connected.""]",I don't know,end_turn,"[4932622, 4932635, 4933369, 1230829, 6654945, 1230822, 4932666, 4932653, 4933368, 6654955]",1.0,False,0,0.0,True,False,"The candidate declines to answer, providing no fact, whereas the gold answer is ""Passion. Connected.""",1542,6,0,0,544,52,0.003144,0.00402,0.007164,1.328,req_011CeoH6N476hBNeDwNQ9ZGV,2026-09-07T02:19:23Z,claude-sonnet-5,claude-opus-5,False
1463,pca_uc_512_sq8_np512,main,who sings what the world needs now in boss baby,"[""Missi Hale"", ""Steve Mazzaro"", ""Hans Zimmer""]",Missi Hale,end_turn,"[9308425, 4217705, 4443060, 211557, 6576119, 9308421, 5643026, 9308418, 9308424, 5304361]",0.9,True,1,1.0,False,True,"The candidate names Missi Hale, which matches one of the accepted gold answers exactly.",2510,8,0,0,561,44,0.0051,0.003905,0.009005,1.539,req_011CeoG7wnYEQ6Nknejb94ep,2026-09-07T02:06:37Z,claude-sonnet-5,claude-opus-5,True
1466,pca_uc_512_sq8_np512,main,when was the first case of alzheimer's diagnosed,"[""1901""]",25 November 1901,end_turn,"[1110958, 1116698, 6641725, 2124023, 1110959, 1110881, 314251, 9853434, 9853421, 9746793]",1.0,True,0,0.5,False,True,"The candidate gives 25 November 1901, matching the gold answer of 1901 with added specific date detail.",2082,8,0,0,540,49,0.004244,0.003925,0.008169,1.381,req_011CeoFQ1YqSsCMB23k9Ldf7,2026-09-07T01:57:08Z,claude-sonnet-5,claude-opus-5,True
1470,pca_uc_512_sq8_np512,sanity,who was the chief guest of 2014 republic day,"[""Prime Minister Shinzo Abe""]",I don't know,end_turn,"[6312180, 4413726, 6342225, 8774783, 6472440, 7807865, 5271246, 969499, 1340966, 4030001]",1.0,False,0,0.0,True,False,"The candidate declined to answer, failing to identify Shinzo Abe as the 2014 Republic Day chief guest.",2091,6,0,0,547,54,0.004242,0.004085,0.008327,1.33,req_011CeoGhaESuCBcNhG9QbkTk,2026-09-07T02:14:13Z,claude-sonnet-5,claude-opus-5,False
1471,pca_uc_512_sq8_np512,main,how many episodes of ray donovan series 3 are there,"[""60"", ""12""]",I don't know,end_turn,"[5149983, 5149992, 7369418, 5149982, 8803827, 1790486, 5250905, 3114792, 8795072, 4788116]",0.9,True,0,0.0,True,False,"The candidate declines to answer, providing no factual value matching the gold answers.",1206,6,0,0,541,39,0.002472,0.00368,0.006152,1.231,req_011CeoGBdX3sCQM4mtLbKJaS,2026-09-07T02:07:27Z,claude-sonnet-5,claude-opus-5,True
1480,pca_uc_512_sq8_np512,main,where was the first t20 cricket match played,"[""Lord's""]",I don't know,end_turn,"[1923426, 2615753, 1838259, 4890856, 9457737, 1922946, 3145637, 307533, 2528571, 9707285]",0.8,True,0,0.0,True,False,"The candidate declined to answer, failing to identify Lord's as the venue.",1690,6,0,0,534,39,0.00344,0.003645,0.007085,1.421,req_011CeoHDt8ZM3vXEztXC92QH,2026-09-07T02:21:05Z,claude-sonnet-5,claude-opus-5,True
1484,pca_uc_512_sq8_np512,main,when was the suite life of zack and cody made,"[""March\u00a018,\u00a02005"", ""September\u00a01,\u00a02008"", ""2005""]",I don't know,end_turn,"[9906382, 4416985, 4418853, 9906376, 9906377, 4418854, 4416986, 4418861, 9649975, 4418859]",1.0,True,0,0.0,True,False,"The candidate explicitly says it does not know, providing no factual answer matching the gold dates.",1795,6,0,0,552,44,0.00365,0.00386,0.00751,1.322,req_011CeoFVyCrvuJDCJz178UjM,2026-09-07T01:58:29Z,claude-sonnet-5,claude-opus-5,True
1487,pca_uc_512_sq8_np512,main,the resting stage of the cell cycle is,"[""Gap 0"", ""Interphase""]",G0,end_turn,"[9762587, 4875081, 8816074, 1494504, 6618875, 843971, 8816078, 4128790, 3772011, 1927131]",1.0,True,0,0.0,False,True,"G0 is the standard abbreviation for Gap 0, matching a gold answer exactly.",2576,4,0,0,540,45,0.005192,0.003825,0.009017,1.677,req_011CeoFpPQQLHyT4vCAxbDr9,2026-09-07T02:02:40Z,claude-sonnet-5,claude-opus-5,True
1490,pca_uc_512_sq8_np512,main,who played king theoden in lord of the rings,"[""Bernard Hill""]",I don't know,end_turn,"[5862733, 7703437, 9352656, 9417755, 9417728, 9417731, 5825320, 1273580, 7703436, 9352663]",1.0,False,0,0.0,True,False,"The candidate declines to answer, failing to identify Bernard Hill as the actor who played King Théoden.",2806,6,0,0,538,49,0.005672,0.003915,0.009587,1.536,req_011CeoFehiCeKQqYASvAt92g,2026-09-07T02:00:28Z,claude-sonnet-5,claude-opus-5,False
1496,pca_uc_512_sq8_np512,main,what culture region is germany a part of,"[""Central Germany""]",Germanic culture,end_turn,"[3448042, 7212280, 153895, 9619251, 1587965, 6763958, 4142432, 4869511, 8210148, 8209010]",1.0,True,0,0.0,False,False,"The candidate says ""Germanic culture,"" which does not match the gold answer ""Central Germany,"" a distinct geographic/cultural region.",1630,8,0,0,535,63,0.00334,0.00425,0.00759,1.531,req_011CeoFmp7ctmw1zcrzgGzkx,2026-09-07T02:02:05Z,claude-sonnet-5,claude-opus-5,True
1501,pca_uc_512_sq8_np512,main,what song did the titanic band play when it sank,"[""\""Autumn\""""]","""Nearer, My God, to Thee"" (though some accounts say ""Autumn"").",end_turn,"[9180356, 9928349, 9928350, 6932392, 4698754, 3203249, 9928348, 5580284, 4698752, 6932393]",1.0,True,0,0.1818,False,False,"The candidate commits to ""Nearer, My God, to Thee"" as the answer, relegating the gold answer ""Autumn"" to a hedged aside.",2942,29,0,0,560,214,0.006174,0.00815,0.014324,1.588,req_011CeoF2KBNNjbBSTjDg7G3Q,2026-09-07T01:52:16Z,claude-sonnet-5,claude-opus-5,True
1507,pca_uc_512_sq8_np512,main,who won the election for mayor in boston,"[""Marty J. Walsh"", ""Marty Walsh""]",Marty Walsh,end_turn,"[6510820, 6510821, 6508509, 6310450, 6510809, 6514321, 6503875, 6510815, 1596185, 6508771]",1.0,True,1,1.0,False,True,"The candidate answer ""Marty Walsh"" matches a gold answer exactly.",1729,9,0,0,550,43,0.003548,0.003825,0.007373,1.39,req_011CeoFMvPUbXGuWzC2TRfxV,2026-09-07T01:56:40Z,claude-sonnet-5,claude-opus-5,True
1508,pca_uc_512_sq8_np512,sanity,who won the first medal in olympics for india,"[""Norman Pritchard""]","Norman Pritchard, who won two silver medals in athletics at the 1900 Summer Olympics.",end_turn,"[1584619, 1584627, 4538836, 1584669, 1584670, 1135931, 1584630, 1369201, 1584628, 1584618]",1.0,True,0,0.2667,False,True,"The candidate names Norman Pritchard, matching the gold answer, with accurate additional detail about his two silver medals at the 1900 Olympics.",1951,36,0,0,568,63,0.004262,0.004415,0.008677,1.491,req_011CeoGghDcWcAtF2WxsyjBE,2026-09-07T02:14:02Z,claude-sonnet-5,claude-opus-5,True
1520,pca_uc_512_sq8_np512,main,where do the royalties for winnie the pooh go,"[""the Slesinger family"", ""Slesinger, Inc.""]",I don't know,end_turn,"[1346183, 1346180, 1346185, 1346209, 1346174, 1346182, 1346176, 1346154, 1346214, 1346184]",1.0,True,0,0.0,True,False,"The candidate declines to answer, providing no factual content matching the gold answers.",2147,6,0,0,552,39,0.004354,0.003735,0.008089,1.413,req_011CeoGx1LCFmrU9SuHQhiZj,2026-09-07T02:17:29Z,claude-sonnet-5,claude-opus-5,True
1527,pca_uc_512_sq8_np512,main,roman god of the underworld also called orcus or pluto,"[""Dis Pater""]",Dis Pater,end_turn,"[8097158, 8097155, 8243359, 8243357, 9445191, 8097146, 8243365, 8243382, 8243363, 8243358]",1.0,True,1,1.0,False,True,"The candidate answer matches the gold answer exactly, naming Dis Pater as the Roman god of the underworld.",2215,8,0,0,543,52,0.00451,0.004015,0.008525,1.255,req_011CeoGNCK3iSuJDzgDxB5jt,2026-09-07T02:09:51Z,claude-sonnet-5,claude-opus-5,True
