qid,arm,subset,recall_at_10,answer_presence_at_10,presence_wb,idk,idk_corrected,judge_correct,gt_presence_old,gt_presence_wb,degenerate_golds,in_primary
1520,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1527,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1538,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1542,pca_uc_384_sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
1558,pca_uc_384_sq8_np512,main,0.8,False,False,True,True,False,False,False,False,False
1574,pca_uc_384_sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
1583,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1589,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1594,pca_uc_384_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
1596,pca_uc_384_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
1603,pca_uc_384_sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
1611,pca_uc_384_sq8_np512,main,0.9,False,False,False,False,True,True,True,False,True
1613,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1617,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1625,pca_uc_384_sq8_np512,main,0.8,True,False,True,True,False,True,False,True,False
1626,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1627,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1630,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1641,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1642,pca_uc_384_sq8_np512,sanity,0.9,False,False,False,False,False,False,False,False,False
1645,pca_uc_384_sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
1654,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1656,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1660,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1661,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1670,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1671,pca_uc_384_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
1690,pca_uc_384_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
1699,pca_uc_384_sq8_np512,main,0.9,False,False,False,True,False,False,False,False,False
1715,pca_uc_384_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
1767,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1770,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1777,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1785,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
1797,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1799,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1800,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1804,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1810,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1811,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1816,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
1831,pca_uc_384_sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
1832,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1837,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1842,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
1859,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1864,pca_uc_384_sq8_np512,main,0.9,False,False,False,False,True,False,False,False,False
1874,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1875,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1906,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1908,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
1916,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1928,pca_uc_384_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
1932,pca_uc_384_sq8_np512,main,0.7,False,False,True,True,False,False,False,False,False
1933,pca_uc_384_sq8_np512,main,0.7,False,False,False,False,True,False,False,False,False
1934,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1940,pca_uc_384_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
1942,pca_uc_384_sq8_np512,sanity,1.0,True,True,True,True,False,True,True,False,False
1952,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1955,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1960,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
1964,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,True,False
1967,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
1969,pca_uc_384_sq8_np512,main,0.9,True,False,False,False,True,True,False,True,False
1980,pca_uc_384_sq8_np512,main,0.9,True,False,True,True,False,True,False,True,False
1986,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
1999,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2003,pca_uc_384_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2021,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2048,pca_uc_384_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
2051,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2064,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2070,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2073,pca_uc_384_sq8_np512,sanity,0.8,True,True,False,False,True,True,True,False,False
2078,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2083,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
2088,pca_uc_384_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2092,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2096,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2099,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2108,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2109,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2115,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,True,False,False,False,False
2117,pca_uc_384_sq8_np512,sanity,0.9,False,False,False,False,False,False,False,False,False
2126,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2128,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2133,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2134,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2135,pca_uc_384_sq8_np512,main,0.9,True,False,True,True,False,True,False,False,False
2144,pca_uc_384_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2145,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2146,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2167,pca_uc_384_sq8_np512,main,1.0,True,False,False,False,False,True,False,False,False
2170,pca_uc_384_sq8_np512,main,1.0,True,False,False,False,False,True,False,False,False
2172,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2184,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2196,pca_uc_384_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
2211,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2213,pca_uc_384_sq8_np512,main,0.9,False,False,False,False,False,False,False,False,False
2218,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2223,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2226,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2235,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2263,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2275,pca_uc_384_sq8_np512,main,1.0,False,False,False,False,False,False,False,False,False
2277,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2280,pca_uc_384_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
2284,pca_uc_384_sq8_np512,main,1.0,True,False,False,False,False,True,False,True,False
2286,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2295,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2297,pca_uc_384_sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
2306,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2310,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2318,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2325,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2329,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2332,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2337,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2340,pca_uc_384_sq8_np512,main,0.8,False,False,True,True,False,False,False,False,False
2341,pca_uc_384_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
2349,pca_uc_384_sq8_np512,main,1.0,True,False,False,False,True,True,False,False,False
2366,pca_uc_384_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2373,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2379,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2391,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2393,pca_uc_384_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2398,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2401,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2404,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2425,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2430,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2458,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2468,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2469,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2479,pca_uc_384_sq8_np512,main,1.0,True,False,True,True,False,True,False,False,False
2492,pca_uc_384_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
2495,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2501,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2502,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2504,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2510,pca_uc_384_sq8_np512,main,0.8,True,False,True,True,False,True,False,True,False
2514,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2516,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2518,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2522,pca_uc_384_sq8_np512,sanity,1.0,False,False,False,False,False,False,False,False,False
2525,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2528,pca_uc_384_sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
2531,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2533,pca_uc_384_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2538,pca_uc_384_sq8_np512,sanity,1.0,True,True,False,False,True,True,True,False,False
2542,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2557,pca_uc_384_sq8_np512,main,1.0,False,False,True,True,False,False,False,False,False
2562,pca_uc_384_sq8_np512,main,0.8,False,False,True,True,False,False,False,False,False
2571,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2576,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2587,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2589,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2594,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2595,pca_uc_384_sq8_np512,main,0.9,False,False,False,False,True,False,False,False,False
2606,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2609,pca_uc_384_sq8_np512,main,0.8,False,False,False,False,True,False,False,False,False
2611,pca_uc_384_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2617,pca_uc_384_sq8_np512,main,0.9,True,False,True,True,False,True,False,False,False
2620,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2621,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2632,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2633,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2636,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2649,pca_uc_384_sq8_np512,main,1.0,True,True,True,True,False,True,True,False,True
2654,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2665,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2687,pca_uc_384_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2694,pca_uc_384_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
2695,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2713,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2720,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2726,pca_uc_384_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2728,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2730,pca_uc_384_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2745,pca_uc_384_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
2761,pca_uc_384_sq8_np512,sanity,1.0,False,False,True,True,False,False,False,False,False
